# Time-averaged data for fix msd2
# TimeStep Number-of-rows
# Row c_comp2
   8700	0.0075315000	0.0025329800
   8800	0.0074502000	0.0024978000
   8900	0.0070616500	0.0023686400
   9000	0.0072020900	0.0024131200
   9100	0.0070231900	0.0023751700
   9200	0.0068108500	0.0022931200
   9300	0.0068853800	0.0023017900
   9400	0.0067146900	0.0022463000
   9500	0.0065096400	0.0021614500
   9600	0.0065735900	0.0021885500
   9700	0.0064379300	0.0021515900
   9800	0.0062085400	0.0020694900
   9900	0.0063071600	0.0021191800
  10000	0.0061517000	0.0020396400
  10100	0.0059679900	0.0019749000
  10200	0.0060109800	0.0020090500
  10300	0.0059163500	0.0019779100
  10400	0.0057309700	0.0019297500
  10500	0.0058269800	0.0019522900
  10600	0.0056890000	0.0019042500
  10700	0.0054855900	0.0018048100
  10800	0.0055721300	0.0018615700
  10900	0.0054556100	0.0018187200
  11000	0.0052840800	0.0017692300
  11100	0.0053858800	0.0018049800
  11200	0.0052603100	0.0017785400
  11300	0.0051272600	0.0017259100
  11400	0.0052223900	0.0017513100
  11500	0.0050441100	0.0016824600
  11600	0.0049502100	0.0016609600
  11700	0.0050143400	0.0016846800
  11800	0.0048905300	0.0016376300
  11900	0.0048121400	0.0016024500
  12000	0.0048437300	0.0016306200
  12100	0.0047355600	0.0015898300
  12200	0.0046774000	0.0015633400
  12300	0.0047267300	0.0015787500
  12400	0.0046037900	0.0015499800
  12500	0.0045583400	0.0015212900
  12600	0.0045726100	0.0015089200
  12700	0.0044621400	0.0014857300
  12800	0.0044304200	0.0014749800
  12900	0.0044524600	0.0014970700
  13000	0.0043617500	0.0014464700
  13100	0.0042370300	0.0014312900
  13200	0.0043167500	0.0014395100
  13300	0.0042343400	0.0014040100
  13400	0.0042008200	0.0014021200
  13500	0.0041749200	0.0013870500
  13600	0.0041109300	0.0013645200
  13700	0.0040751600	0.0013597100
  13800	0.0040574500	0.0013601600
  13900	0.0040166200	0.0013371100
  14000	0.0039956400	0.0013516100
  14100	0.0039592400	0.0013211700
  14200	0.0038951900	0.0013098100
  14300	0.0038681000	0.0012857600
  14400	0.0039245100	0.0013096800
  14500	0.0037883600	0.0012599000
  14600	0.0038062600	0.0012670600
  14700	0.0038090700	0.0012688200
  14800	0.0037258000	0.0012464300
  14900	0.0036989600	0.0012440500
  15000	0.0037172200	0.0012432500
  15100	0.0036513000	0.0012194400
  15200	0.0036223400	0.0011985800
  15300	0.0036456500	0.0012221300
  15400	0.0035294500	0.0011717300
  15500	0.0035603900	0.0011843600
  15600	0.0034980700	0.0011687200
  15700	0.0035101500	0.0011618300
  15800	0.0034754400	0.0011595200
  15900	0.0034829400	0.0011499300
  16000	0.0034201600	0.0011464800
  16100	0.0034194900	0.0011470200
  16200	0.0033871500	0.0011271200
  16300	0.0033478400	0.0011254300
  16400	0.0033281900	0.0011111600
  16500	0.0033069900	0.0011043600
  16600	0.0032679400	0.0010904300
  16700	0.0032853000	0.0010914800
  16800	0.0032350900	0.0010942400
  16900	0.0032292700	0.0010839700
  17000	0.0032032700	0.0010683400
  17100	0.0032031000	0.0010648700
  17200	0.0031743800	0.0010679600
  17300	0.0031643200	0.0010559700
  17400	0.0031386300	0.0010416100
  17500	0.0031030600	0.0010284000
  17600	0.0031111700	0.0010409000
  17700	0.0030563100	0.0009965550
  17800	0.0030612500	0.0010184700
  17900	0.0030592300	0.0010219500
  18000	0.0030322600	0.0009993670
  18100	0.0030000800	0.0009972330
  18200	0.0029820200	0.0009975560
  18300	0.0029719200	0.0009844530
  18400	0.0029567100	0.0009855910
  18500	0.0029362700	0.0009832890
  18600	0.0029157800	0.0009724480
  18700	0.0029159200	0.0009716990
  18800	0.0029014400	0.0009679830
  18900	0.0028824500	0.0009605610
  19000	0.0028992400	0.0009730100
  19100	0.0028494100	0.0009464480
  19200	0.0028405200	0.0009467320
  19300	0.0028434800	0.0009375220
  19400	0.0027970900	0.0009314480
  19500	0.0028375600	0.0009434850
  19600	0.0027926300	0.0009280060
  19700	0.0027663800	0.0009245670
  19800	0.0027663100	0.0009286260
  19900	0.0027480700	0.0009139500
  20000	0.0027324300	0.0009080160
  20100	0.0027351200	0.0009126500
  20200	0.0027049300	0.0009022770
  20300	0.0026958200	0.0008936960
  20400	0.0026831000	0.0008994870
  20500	0.0026587400	0.0008890720
  20600	0.0026524700	0.0008896090
  20700	0.0026678400	0.0008959050
  20800	0.0026399400	0.0008762320
  20900	0.0026430600	0.0008740480
  21000	0.0026275400	0.0008740530
  21100	0.0026147000	0.0008605090
  21200	0.0026099300	0.0008690580
  21300	0.0026169300	0.0008690020
  21400	0.0025854100	0.0008670910
  21500	0.0025758700	0.0008602840
  21600	0.0025855000	0.0008711170
  21700	0.0025616500	0.0008704500
  21800	0.0025346300	0.0008433380
  21900	0.0025254300	0.0008540630
  22000	0.0025180000	0.0008431070
  22100	0.0025245800	0.0008439960
  22200	0.0025267400	0.0008416840
  22300	0.0025026900	0.0008277600
  22400	0.0025065000	0.0008396870
  22500	0.0024920300	0.0008194940
  22600	0.0024981100	0.0008381580
  22700	0.0024735100	0.0008236160
  22800	0.0024715700	0.0008240630
  22900	0.0024498300	0.0008174590
  23000	0.0024802300	0.0008210670
  23100	0.0024519100	0.0008230440
  23200	0.0024348100	0.0008136280
  23300	0.0024492500	0.0008157600
  23400	0.0024556700	0.0008250180
  23500	0.0024362600	0.0008208560
  23600	0.0024364700	0.0008269990
  23700	0.0023987300	0.0007994740
  23800	0.0024002100	0.0008110770
  23900	0.0024014500	0.0007931100
  24000	0.0023961400	0.0007986840
  24100	0.0023771200	0.0007795510
  24200	0.0023736500	0.0007927210
  24300	0.0023819500	0.0007971700
  24400	0.0023825500	0.0008000520
  24500	0.0023663500	0.0007888340
  24600	0.0023601900	0.0007851570
  24700	0.0023648900	0.0007816420
  24800	0.0023684700	0.0007940930
  24900	0.0023510900	0.0007849470
  25000	0.0023452300	0.0007770920
  25100	0.0023300100	0.0007831630
  25200	0.0023365800	0.0007813760
  25300	0.0023154200	0.0007772590
  25400	0.0023305800	0.0007699040
  25500	0.0023183000	0.0007849050
  25600	0.0023218900	0.0007769450
  25700	0.0023239900	0.0007808790
  25800	0.0023048600	0.0007812280
  25900	0.0023088900	0.0007689890
  26000	0.0023007900	0.0007695840
  26100	0.0022851500	0.0007682640
  26200	0.0023189600	0.0007780250
  26300	0.0022809900	0.0007688170
  26400	0.0022806500	0.0007596230
  26500	0.0022984900	0.0007747910
  26600	0.0022838300	0.0007557430
  26700	0.0022914700	0.0007663740
  26800	0.0022976500	0.0007606880
  26900	0.0022918300	0.0007679870
  27000	0.0022918300	0.0007723350
  27100	0.0022845100	0.0007669640
  27200	0.0023004100	0.0007778850
  27300	0.0022723500	0.0007566330
  27400	0.0022752600	0.0007631530
  27500	0.0022860900	0.0007617810
  27600	0.0022696300	0.0007590990
  27700	0.0022716700	0.0007626200
  27800	0.0022785100	0.0007657110
  27900	0.0022593300	0.0007504340
  28000	0.0022772000	0.0007632420
  28100	0.0022552600	0.0007523440
  28200	0.0022686800	0.0007514660
  28300	0.0022729400	0.0007629750
  28400	0.0022664500	0.0007604730
  28500	0.0022571100	0.0007495740
  28600	0.0022726400	0.0007546800
  28700	0.0022811500	0.0007604400
  28800	0.0022673400	0.0007613940
  28900	0.0022766700	0.0007585550
  29000	0.0022599200	0.0007538000
  29100	0.0022697400	0.0007611130
  29200	0.0022774400	0.0007537460
  29300	0.0022768100	0.0007535510
  29400	0.0022746700	0.0007666160
  29500	0.0022918600	0.0007697540
  29600	0.0022862000	0.0007642950
  29700	0.0022749800	0.0007566840
  29800	0.0022919600	0.0007748480
  29900	0.0022605300	0.0007522070
  30000	0.0022631300	0.0007554890
  30100	0.0022650500	0.0007477600
  30200	0.0022790700	0.0007672410
  30300	0.0023000600	0.0007741510
  30400	0.0023015100	0.0007639810
  30500	0.0023092100	0.0007651210
  30600	0.0023268100	0.0007724890
  30700	0.0023249300	0.0007748810
  30800	0.0022891900	0.0007620850
  30900	0.0023042000	0.0007736680
  31000	0.0023082200	0.0007676700
  31100	0.0023034500	0.0007697930
  31200	0.0023365800	0.0007789050
  31300	0.0023262700	0.0007755840
  31400	0.0023531000	0.0007835920
  31500	0.0023487700	0.0007816870
  31600	0.0023539200	0.0007837250
  31700	0.0023457300	0.0007878450
  31800	0.0023507100	0.0007783880
  31900	0.0023597100	0.0007845410
  32000	0.0023605600	0.0007927140
  32100	0.0023786400	0.0008010440
  32200	0.0023776200	0.0007998180
  32300	0.0023974300	0.0007985400
  32400	0.0023835200	0.0007836820
  32500	0.0024193000	0.0007996200
  32600	0.0024242600	0.0007956260
  32700	0.0024168100	0.0008040880
  32800	0.0024418700	0.0008184500
  32900	0.0024361500	0.0008150240
  33000	0.0024635100	0.0008276290
  33100	0.0024684600	0.0008254210
  33200	0.0024464600	0.0008225910
  33300	0.0024941700	0.0008358300
  33400	0.0025060500	0.0008390260
  33500	0.0025058800	0.0008284480
  33600	0.0025159200	0.0008302400
  33700	0.0025244200	0.0008464390
  33800	0.0025221500	0.0008347840
  33900	0.0025463000	0.0008427260
  34000	0.0025596700	0.0008525920
  34100	0.0025558000	0.0008562060
  34200	0.0025775000	0.0008656950
  34300	0.0025939300	0.0008750520
  34400	0.0026090700	0.0008649840
  34500	0.0026263200	0.0008915230
  34600	0.0026433500	0.0008735150
  34700	0.0026555400	0.0008931020
  34800	0.0026602900	0.0008865290
  34900	0.0026775700	0.0009022150
  35000	0.0026772400	0.0008928210
  35100	0.0027057000	0.0009017070
  35200	0.0027251300	0.0008984150
  35300	0.0027192700	0.0009005710
  35400	0.0027470300	0.0009188830
  35500	0.0027585200	0.0009190160
  35600	0.0027801000	0.0009139910
  35700	0.0028010500	0.0009442010
  35800	0.0028207700	0.0009465190
  35900	0.0028417400	0.0009549440
  36000	0.0028482000	0.0009532170
  36100	0.0028900700	0.0009634390
  36200	0.0029211400	0.0009732850
  36300	0.0029082800	0.0009611830
  36400	0.0029771200	0.0009904860
  36500	0.0029512300	0.0009785740
  36600	0.0029727700	0.0009862660
  36700	0.0030405600	0.0010147300
  36800	0.0030346000	0.0010179300
  36900	0.0030513500	0.0010231100
  37000	0.0031149600	0.0010404500
  37100	0.0031351500	0.0010511800
  37200	0.0031783100	0.0010467200
  37300	0.0031910000	0.0010580300
  37400	0.0032099300	0.0010596700
  37500	0.0032293200	0.0010640700
  37600	0.0032584300	0.0010759400
  37700	0.0032870700	0.0010778200
  37800	0.0033011200	0.0011058200
  37900	0.0033635400	0.0011218400
  38000	0.0033731300	0.0011218900
  38100	0.0034187500	0.0011430300
  38200	0.0034734700	0.0011620200
  38300	0.0034873700	0.0011580300
  38400	0.0035491700	0.0011670600
  38500	0.0035385400	0.0011763600
  38600	0.0035679200	0.0011914400
  38700	0.0036078700	0.0012032600
  38800	0.0036340700	0.0012014500
  38900	0.0036844500	0.0012158500
  39000	0.0037128700	0.0012309400
  39100	0.0037532400	0.0012445200
  39200	0.0037800000	0.0012488600
  39300	0.0038221200	0.0012775000
  39400	0.0038717600	0.0012783800
  39500	0.0038910900	0.0012883000
  39600	0.0039576000	0.0013127600
  39700	0.0039888100	0.0013245000
  39800	0.0040248100	0.0013442000
  39900	0.0040585100	0.0013539200
  40000	0.0041175700	0.0013683400
  40100	0.0041446300	0.0013713700
  40200	0.0042063500	0.0014025900
  40300	0.0042303700	0.0014020700
  40400	0.0042538300	0.0014099200
  40500	0.0043259600	0.0014548300
  40600	0.0044114400	0.0014850300
  40700	0.0043960600	0.0014752400
  40800	0.0044771600	0.0014729100
  40900	0.0045476300	0.0015113400
  41000	0.0045791500	0.0015374100
  41100	0.0045913700	0.0015276900
  41200	0.0046806600	0.0015577900
  41300	0.0047152000	0.0015793800
  41400	0.0047803000	0.0015807700
  41500	0.0048234300	0.0016232700
  41600	0.0048959000	0.0016348300
  41700	0.0049443200	0.0016613100
  41800	0.0049817700	0.0016545800
  41900	0.0050339500	0.0016739800
  42000	0.0051046500	0.0017034400
  42100	0.0051448400	0.0017039400
  42200	0.0052274300	0.0017564400
  42300	0.0052188600	0.0017326300
  42400	0.0053561000	0.0018069200
  42500	0.0053985100	0.0018070300
  42600	0.0054358700	0.0017921600
  42700	0.0055290700	0.0018630100
  42800	0.0055272300	0.0018537900
  42900	0.0055832500	0.0018587300
  43000	0.0056667500	0.0019112400
  43100	0.0057054400	0.0018954900
  43200	0.0057855000	0.0019395100
  43300	0.0058496600	0.0019846600
  43400	0.0059035000	0.0019591800
  43500	0.0060014800	0.0020092900
  43600	0.0060329900	0.0020000200
  43700	0.0060755100	0.0020155100
  43800	0.0061287800	0.0020470700
  43900	0.0061828100	0.0020538100
  44000	0.0061746600	0.0020653800
  44100	0.0062775700	0.0020951400
  44200	0.0062533200	0.0020737500
  44300	0.0064448200	0.0021287700
  44400	0.0065344800	0.0021802500
  44500	0.0065059200	0.0021723000
  44600	0.0065881500	0.0021537000
  44700	0.0066987300	0.0022540100
  44800	0.0067209400	0.0022495100
  44900	0.0068305600	0.0022711700
  45000	0.0068039700	0.0022786500
  45100	0.0068558800	0.0022763100
  45200	0.0069201900	0.0023069700
  45300	0.0069975100	0.0023219800
  45400	0.0071010300	0.0023509500
  45500	0.0071554100	0.0023782300
  45600	0.0071768900	0.0024070000
  45700	0.0071965500	0.0023945100
  45800	0.0072379100	0.0023900900
  45900	0.0073511700	0.0024367100
  46000	0.0074085100	0.0024793700
  46100	0.0074313600	0.0024658200
  46200	0.0075247300	0.0025045800
  46300	0.0075529200	0.0025004700
  46400	0.0076559000	0.0025427800
  46500	0.0077148100	0.0025881600
  46600	0.0076999600	0.0025627800
  46700	0.0077082100	0.0025558800
  46800	0.0077331600	0.0025883000
  46900	0.0078152700	0.0025881600
  47000	0.0078999700	0.0026525200
  47100	0.0079832100	0.0026745900
  47200	0.0080019700	0.0026595500
  47300	0.0080171500	0.0026419500
  47400	0.0080402100	0.0026354200
  47500	0.0081051900	0.0026673600
  47600	0.0081750700	0.0026921300
  47700	0.0082614300	0.0027596000
  47800	0.0082467400	0.0027212400
  47900	0.0082521100	0.0027296300
  48000	0.0083307100	0.0027574500
  48100	0.0083386600	0.0027701200
  48200	0.0084054100	0.0027876500
  48300	0.0084177500	0.0028294800
  48400	0.0084779000	0.0028308300
  48500	0.0085496000	0.0028353700
  48600	0.0085929200	0.0028976100
  48700	0.0085535400	0.0028288600
  48800	0.0086057300	0.0028451100
  48900	0.0086310000	0.0028536100
  49000	0.0087401600	0.0029041100
  49100	0.0086878600	0.0029147900
  49200	0.0087365300	0.0029268600
  49300	0.0087907100	0.0029378600
  49400	0.0087702500	0.0029270400
  49500	0.0088196500	0.0029614000
  49600	0.0087925600	0.0029287700
  49700	0.0088149000	0.0029424600
  49800	0.0088569700	0.0029877000
  49900	0.0088723000	0.0029383100
  50000	0.0088755200	0.0029658400
  50100	0.0089537600	0.0030091000
  50200	0.0088724400	0.0029691600
  50300	0.0089064700	0.0029941900
  50400	0.0089703600	0.0029957400
  50500	0.0089637700	0.0030008200
  50600	0.0089842600	0.0030236000
  50700	0.0090035800	0.0029745600
  50800	0.0089221100	0.0029895700
  50900	0.0090476500	0.0030601800
  51000	0.0090217500	0.0030139100
  51100	0.0090368400	0.0030164100
  51200	0.0089675100	0.0030096700
  51300	0.0089630600	0.0030130400
  51400	0.0090215800	0.0030105100
  51500	0.0090370700	0.0030308700
  51600	0.0089580700	0.0030211500
  51700	0.0090272300	0.0030366500
  51800	0.0090199600	0.0030389900
  51900	0.0089804700	0.0030319200
  52000	0.0090033100	0.0030305100
  52100	0.0089516800	0.0029987200
  52200	0.0090489700	0.0030155400
  52300	0.0090192200	0.0030155000
  52400	0.0089307700	0.0029935300
  52500	0.0089291700	0.0029818200
  52600	0.0089360600	0.0030005300
  52700	0.0090070100	0.0030329600
  52800	0.0089707200	0.0030002100
  52900	0.0089807100	0.0030183900
  53000	0.0089449600	0.0029874700
  53100	0.0088718000	0.0029595500
  53200	0.0088523200	0.0029467400
  53300	0.0088700800	0.0029632900
  53400	0.0088440400	0.0029493000
  53500	0.0088310700	0.0029380600
  53600	0.0088342700	0.0029431500
  53700	0.0088278400	0.0029159900
  53800	0.0088183400	0.0029331500
  53900	0.0088021800	0.0029366600
  54000	0.0087419800	0.0029455900
  54100	0.0087117800	0.0028986100
  54200	0.0086445200	0.0028962700
  54300	0.0086140200	0.0029167600
  54400	0.0086668700	0.0028979800
  54500	0.0084989000	0.0028464600
  54600	0.0086318100	0.0028825900
  54700	0.0085859300	0.0028653000
  54800	0.0085670200	0.0028450100
  54900	0.0085069000	0.0028255300
  55000	0.0084573100	0.0028415400
  55100	0.0084270200	0.0028037100
  55200	0.0084099900	0.0028328800
  55300	0.0083127400	0.0027941300
  55400	0.0083084000	0.0027748800
  55500	0.0082329200	0.0027674200
  55600	0.0082214200	0.0027390000
  55700	0.0082237000	0.0027315200
  55800	0.0082236800	0.0027637200
  55900	0.0080837900	0.0027085200
  56000	0.0081033600	0.0027193300
  56100	0.0080477000	0.0026849100
  56200	0.0080344400	0.0026793600
  56300	0.0080275200	0.0026867600
  56400	0.0079290700	0.0026328800
  56500	0.0079463200	0.0026525400
  56600	0.0078921500	0.0026409400
  56700	0.0078808500	0.0026425400
  56800	0.0078428900	0.0026093600
  56900	0.0077768200	0.0025929800
  57000	0.0077313700	0.0026164400
  57100	0.0077375000	0.0025548600
  57200	0.0076388400	0.0025508000
  57300	0.0076797300	0.0025379800
  57400	0.0076151400	0.0025689200
  57500	0.0075392500	0.0025329100
  57600	0.0075692200	0.0025573800
  57700	0.0075066100	0.0025193400
  57800	0.0074522100	0.0024794000
  57900	0.0074279600	0.0025070800
  58000	0.0073927800	0.0024401200
  58100	0.0073478500	0.0024421400
  58200	0.0072830800	0.0024574000
  58300	0.0073015900	0.0024253700
  58400	0.0071679700	0.0023961000
  58500	0.0071454100	0.0023824500
  58600	0.0071518400	0.0023697400
  58700	0.0071058800	0.0023654500
  58800	0.0070398700	0.0023512200
  58900	0.0069966800	0.0023593600
  59000	0.0069829100	0.0023149700
  59100	0.0069404000	0.0023102500
  59200	0.0069296600	0.0023092600
  59300	0.0068302500	0.0022776800
  59400	0.0068520500	0.0022883900
  59500	0.0067581900	0.0022547500
  59600	0.0067597700	0.0022472200
  59700	0.0067215700	0.0022348000
  59800	0.0066257500	0.0022092300
  59900	0.0066222900	0.0022070300
  60000	0.0065695100	0.0021920200
  60100	0.0065801700	0.0022075600
  60200	0.0065877300	0.0022048900
  60300	0.0064893300	0.0021574600
  60400	0.0064111500	0.0021632200
  60500	0.0064066400	0.0021267300
  60600	0.0063777300	0.0021496000
  60700	0.0063091700	0.0020988900
  60800	0.0063143000	0.0021082200
  60900	0.0062406500	0.0020763500
  61000	0.0061592800	0.0020647800
  61100	0.0062264100	0.0020694900
  61200	0.0060847000	0.0020433100
  61300	0.0061071900	0.0020485900
  61400	0.0060284400	0.0019999900
  61500	0.0059857100	0.0019948900
  61600	0.0059885200	0.0020060000
  61700	0.0059511500	0.0019774100
  61800	0.0058749500	0.0019776200
  61900	0.0058938100	0.0019653100
  62000	0.0058427400	0.0019379200
  62100	0.0057818100	0.0019381900
  62200	0.0057631200	0.0018934100
  62300	0.0056945500	0.0019126300
  62400	0.0056352300	0.0018639800
  62500	0.0056647400	0.0018699300
  62600	0.0055637500	0.0018723100
  62700	0.0055974300	0.0018493000
  62800	0.0055639100	0.0018392700
  62900	0.0055151700	0.0018256800
  63000	0.0055111100	0.0018252700
  63100	0.0054838300	0.0018362000
  63200	0.0054233200	0.0018204400
  63300	0.0053975000	0.0017910400
  63400	0.0053540700	0.0017950300
  63500	0.0053353300	0.0017610700
  63600	0.0053039300	0.0017872200
  63700	0.0052510900	0.0017466100
  63800	0.0052475500	0.0017389800
  63900	0.0051972600	0.0017439000
  64000	0.0051856900	0.0017290000
  64100	0.0050832000	0.0016962900
  64200	0.0051394100	0.0017037400
  64300	0.0050590800	0.0016841600
  64400	0.0050640600	0.0016859500
  64500	0.0050141200	0.0016625900
  64600	0.0049812400	0.0016496000
  64700	0.0049949700	0.0016775900
  64800	0.0049592200	0.0016577100
  64900	0.0049101300	0.0016556400
  65000	0.0048553300	0.0016147700
  65100	0.0048370900	0.0016145000
  65200	0.0048220500	0.0016151700
  65300	0.0047645600	0.0016221300
  65400	0.0047303600	0.0015828800
  65500	0.0047297300	0.0016000100
  65600	0.0046938000	0.0015603500
  65700	0.0046749800	0.0015806900
  65800	0.0046569400	0.0015716400
  65900	0.0046323800	0.0015549600
  66000	0.0046215300	0.0015401300
  66100	0.0045513400	0.0015307500
  66200	0.0045648200	0.0015196500
  66300	0.0044699600	0.0014900700
  66400	0.0044975600	0.0015123000
  66500	0.0044181400	0.0014823000
  66600	0.0044470400	0.0014966300
  66700	0.0043682800	0.0014550500
  66800	0.0043925100	0.0014892700
  66900	0.0043985300	0.0014859500
  67000	0.0043367500	0.0014523300
  67100	0.0043375500	0.0014507500
  67200	0.0042713300	0.0014126600
  67300	0.0042445500	0.0014282800
  67400	0.0042668300	0.0014301100
  67500	0.0042222400	0.0014200000
  67600	0.0042341800	0.0014083500
  67700	0.0041761300	0.0014017500
  67800	0.0041789400	0.0014095700
  67900	0.0041384800	0.0013746900
  68000	0.0041145400	0.0013784400
  68100	0.0040811000	0.0013450500
  68200	0.0040603400	0.0013636300
  68300	0.0040573700	0.0013570600
  68400	0.0040566100	0.0013569800
  68500	0.0040197900	0.0013441700
  68600	0.0039945400	0.0013274100
  68700	0.0040017200	0.0013267800
  68800	0.0039916500	0.0013354000
  68900	0.0039236400	0.0013067300
  69000	0.0039195700	0.0012988900
  69100	0.0038706800	0.0012886500
  69200	0.0038763800	0.0012854000
  69300	0.0038507000	0.0012893800
  69400	0.0038421600	0.0012813000
  69500	0.0038290700	0.0012794400
  69600	0.0038162200	0.0012592500
  69700	0.0038093800	0.0012777500
  69800	0.0037581300	0.0012632900
  69900	0.0037320900	0.0012404900
  70000	0.0037133400	0.0012594200
  70100	0.0036931300	0.0012295600
  70200	0.0036682800	0.0012063000
  70300	0.0036820800	0.0012361400
  70400	0.0036410000	0.0011950300
  70500	0.0036484000	0.0012179700
  70600	0.0036278500	0.0012280800
  70700	0.0035814200	0.0012073900
  70800	0.0035890400	0.0012010900
  70900	0.0035752000	0.0012048000
  71000	0.0035640000	0.0011927300
  71100	0.0035419500	0.0011884400
  71200	0.0035199000	0.0011744400
  71300	0.0035239900	0.0011812000
  71400	0.0034911700	0.0011541800
  71500	0.0034779300	0.0011668600
  71600	0.0034457100	0.0011498100
  71700	0.0034370800	0.0011456800
  71800	0.0034179100	0.0011482200
  71900	0.0034042500	0.0011282600
  72000	0.0034052500	0.0011321600
  72100	0.0033947500	0.0011334300
  72200	0.0033496900	0.0011117200
  72300	0.0033628200	0.0011312000
  72400	0.0033443200	0.0011208100
  72500	0.0033453600	0.0011234700
  72600	0.0033221900	0.0010909300
  72700	0.0032981100	0.0011018200
  72800	0.0033023100	0.0010965000
  72900	0.0032743400	0.0010882600
  73000	0.0032948600	0.0010781900
  73100	0.0032792700	0.0010854800
  73200	0.0032768700	0.0010976400
  73300	0.0032657400	0.0010827800
  73400	0.0032510100	0.0010844200
  73500	0.0032267200	0.0010745800
  73600	0.0032244300	0.0010702400
  73700	0.0032026500	0.0010584000
  73800	0.0032006000	0.0010592400
  73900	0.0031970100	0.0010631100
  74000	0.0031640100	0.0010562500
  74100	0.0031733400	0.0010621000
  74200	0.0031506000	0.0010475600
  74300	0.0031497400	0.0010521800
  74400	0.0031338100	0.0010489900
  74500	0.0031215500	0.0010383200
  74600	0.0031393100	0.0010469000
  74700	0.0031159000	0.0010394800
  74800	0.0031080600	0.0010362300
  74900	0.0030858200	0.0010326400
  75000	0.0030444000	0.0010249800
  75100	0.0030626400	0.0010257900
  75200	0.0030675300	0.0010201300
  75300	0.0030359000	0.0010231600
  75400	0.0030329000	0.0010208700
  75500	0.0030173100	0.0010084800
  75600	0.0030073200	0.0010078100
  75700	0.0030187800	0.0009972110
  75800	0.0030163700	0.0010130100
  75900	0.0030023200	0.0010112800
  76000	0.0029927200	0.0009955580
  76100	0.0029856500	0.0010021200
  76200	0.0030009300	0.0009981800
  76300	0.0029854800	0.0010006600
  76400	0.0029703000	0.0009881680
  76500	0.0029824900	0.0009920820
  76600	0.0029497300	0.0009908640
  76700	0.0029741200	0.0009793440
  76800	0.0029656500	0.0009910650
  76900	0.0029527300	0.0009764970
  77000	0.0029620600	0.0009838300
  77100	0.0029490000	0.0009846920
  77200	0.0029427500	0.0009845600
  77300	0.0029396200	0.0009852160
